2121,0.1186,0.4552,0.115,-0.4923,-0.293,3340
8545,-0.153,-0.3603,-0.4817,-0.1705,-0.1686,17560
2795,-0.0106,0.4552,-0.3902,-0.2204,0.4175,3240
6362,-0.1973,-0.3603,0.3107,-0.2289,0.457,6440
7248,-0.153,-0.3603,-0.4817,-0.1705,-0.1686,6920
2569,-0.1973,-0.3603,0.115,-0.1441,0.2141,6580
224,0.0593,-0.3603,0.466,-0.1441,0.0533,5300
1548,-0.1221,-0.3603,0.466,-0.2204,0.4175,7300
7065,-0.0106,-0.1474,0.3107,-0.2289,0.457,3780
7283,-0.1973,-0.3603,0.466,0.3174,0.2141,1400
3049,-0.1973,-0.3603,0.115,-0.1441,0.2141,13860
6246,-0.1973,-0.3603,0.115,-0.1441,0.4175,14400
5539,-0.1973,-0.3603,0.466,-0.1441,0.0533,7260
9695,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,6000
2513,-0.1973,-0.3603,0.466,-0.2204,0.0533,10080
6788,-0.153,-0.3603,-0.4817,-0.1705,-0.1686,6960
4662,-0.1221,-0.3603,0.466,-0.2204,0.0533,9080
5020,-0.153,-0.3603,-0.4817,-0.1705,0.0533,10380
9987,-0.1973,-0.3603,0.115,-0.0962,-0.0521,11160
6369,-0.1973,-0.3603,-0.4817,-0.1441,0.4175,10500
4793,-0.153,-0.3603,0.466,-0.1705,0.4175,10280
1575,-0.5289,-0.3487,-0.4817,-0.1705,0.4175,9180
1643,-0.0106,-0.3603,0.466,-0.1441,0.457,7860
1125,-0.1973,-0.3603,0.466,-0.2204,0.0533,8340
841,-0.1973,-0.3603,-0.4817,-0.1705,0.2141,13840
2430,-0.153,-0.3603,-0.4817,-0.1705,-0.1686,5600
6972,-0.153,-0.3487,-0.4817,-0.1851,0.4175,5260
9552,-0.1973,-0.3603,-0.4817,-0.1441,0.0533,4620
7604,-0.1973,-0.3603,0.466,-0.1441,0.0533,8560
4801,-0.1973,-0.3603,0.466,-0.2204,0.0533,5780
6326,-0.1973,-0.3603,0.115,-0.1441,0.2141,13200
4371,-0.153,-0.3603,-0.4817,-0.1705,-0.1686,7020
9993,-0.1973,-0.3603,0.115,-0.1441,0.2141,6400
1166,-0.1973,-0.3603,0.466,-0.1441,0.0533,10980
9488,-0.153,-0.3603,0.466,-0.1441,-0.1686,7800
8605,-0.0106,-0.1474,-0.4817,-0.1705,-0.1686,4700
724,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,21920
3391,-0.0106,-0.3603,0.3107,-0.2289,0.4175,7380
7253,-0.1973,-0.3487,0.115,-0.1441,0.2141,20180
4813,-0.1221,-0.3603,0.466,-0.2204,0.4175,12020
3383,-0.153,-0.3603,-0.4817,-0.2204,-0.1686,6460
452,-0.153,-0.3487,-0.4817,-0.1705,0.4175,4760
3670,-0.153,-0.3603,-0.4817,-0.1441,-0.1686,10740
4885,-0.1973,-0.1474,0.115,-0.1441,0.2141,9700
2770,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,18960
3687,-0.1973,-0.3487,0.115,-0.1441,0.2663,17100
5242,-0.1973,-0.3603,0.115,-0.1441,0.4175,4600
6900,-0.1973,-0.3603,0.115,-0.1441,0.2141,13780
7142,-0.1973,-0.3603,-0.5408,-0.1705,0.2141,8920
2250,-0.1973,-0.3603,0.466,-0.1441,0.0533,6700
3479,-0.1973,-0.3603,-0.4817,-0.1705,0.2141,6460
2551,-0.7799,-0.3603,-0.4817,-0.0962,0.2141,9140
9814,-0.1973,-0.3487,0.115,-0.1441,0.4175,19000
615,-0.2027,-0.3603,0.115,-0.4268,0.4175,4800
4966,-0.1221,-0.3603,0.115,-0.1441,0.2141,7460
6282,-0.1973,-0.3603,-0.4817,-0.1441,0.2141,15180
1075,-0.1973,-0.3603,0.115,-0.0962,-0.0521,9760
6654,-0.1221,-0.3603,0.466,-0.2204,-0.1686,10640
7668,-0.0822,-0.3603,0.115,-0.1441,0.4175,10000
7625,-0.153,-0.3603,-0.4817,-0.1441,-0.1686,12080
8249,-0.1973,-0.3603,-0.4817,-0.1705,0.2141,8860
8666,-0.1973,-0.3603,0.466,-0.1705,0.2141,3380
3160,0.0889,-0.3603,0.115,-0.0962,-0.0521,7700
4232,-0.1973,-0.3603,0.115,-0.1441,0.2141,20820
1167,-0.1973,-0.3603,0.115,-0.1441,0.2141,6460
9669,-0.1973,-0.3603,0.115,-0.1441,0.4175,18040
9994,0.0221,-0.3603,-0.4817,-0.0962,-0.0521,12920
6057,-0.1973,-0.4416,0.115,-0.1441,0.4175,16500
6482,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,9500
9258,-0.1973,-0.3603,0.115,-0.1441,0.4175,11560
8503,-0.1973,-0.3603,0.115,-0.1441,0.2141,22300
8640,-0.1973,-0.3603,-0.9806,-0.1441,-0.1686,13880
3053,-0.1221,-0.3603,0.9975,-0.1269,0.2141,8760
5325,-0.153,-0.34,0.1503,-0.2204,-0.1686,9900
3315,-0.1973,-0.3603,0.115,-0.1705,0.2141,7160
5626,-0.1973,-0.3603,0.115,-0.1441,0.2141,4840
9849,-0.1973,-0.3603,0.466,-0.0962,-0.0521,7380
6890,-0.1973,-0.3603,0.466,-0.0962,0.0533,11160
4314,-0.1973,-0.3603,0.115,-0.1441,0.2141,11440
2076,-0.1973,-0.3603,0.466,-0.1441,0.4175,5860
3472,-0.1973,-0.3603,0.115,-0.1441,0.2141,19040
5424,-0.1973,-0.3603,0.466,-0.3993,0.0533,8080
6074,-0.1221,-0.3603,0.466,-0.1441,-0.1686,6640
2021,-0.1221,-0.3603,-0.4817,-0.1892,-0.1686,11980
4010,-0.1973,-0.3603,0.115,-0.1441,0.2141,6520
519,-0.1973,-0.3603,0.115,-0.1441,0.2141,24260
4611,-0.1973,-0.3603,0.115,-0.1441,0.2141,9340
6164,-0.1973,-0.3487,0.115,-0.1441,0.4175,16820
3763,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,9780
2444,-0.1973,-0.3603,0.115,-0.1441,0.2141,10480
690,-0.1973,-0.3603,0.115,-0.1441,0.2141,14380
8609,-0.1973,-0.3487,-0.4817,-0.1441,0.2141,8980
3679,-0.1973,-0.4416,0.4674,-0.1441,0.4175,13140
717,-0.1973,-0.3603,0.115,-0.1441,0.2141,5940
2911,-0.1681,-0.3603,-0.9806,-0.1441,0.2141,8980
5135,-0.1973,-0.3603,0.2585,-0.1441,0.6302,15840
1744,-0.1973,-0.3603,0.115,-0.0196,0.2141,12620
8056,-0.1973,-0.3487,0.115,-0.1441,0.2663,15800
3147,-0.1973,-0.3603,0.115,-0.1441,0.2141,11820
214,-0.1973,-0.3603,0.115,-0.1441,0.2141,15360
2028,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,4880
501,-0.1973,-0.3603,-0.4817,-0.1441,0.2141,9340
932,-0.1973,-0.3487,0.115,-0.1441,0.2663,12480
580,-0.1973,-0.3603,0.115,-0.1441,-0.1686,10620
66,-0.1973,-0.3603,0.115,-0.1441,0.2141,6360
3020,-0.313,-0.3487,0.115,-0.1441,0.4175,5640
3119,-0.1973,-0.3603,0.115,-0.1441,0.4175,25680
7405,-0.1973,-0.4416,0.115,-0.1441,0.4175,9320
7120,-0.1973,-0.3603,-0.5713,-0.1441,-0.1686,10520
3206,-0.1973,-0.3603,0.115,-0.1441,0.2141,9600
7166,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,20720
2464,-0.1973,-0.3496,0.115,-0.1441,0.2141,11980
2172,-0.1973,-0.3603,0.1579,-0.1441,0.4175,14840
3570,-0.1973,-0.3303,0.115,-0.1441,0.2141,9420
9289,-0.1973,-0.3487,0.115,-0.1441,0.2663,20520
5800,-0.1973,-0.3603,0.115,-0.1441,0.4175,14200
6144,-0.1973,-0.3603,0.115,-0.1441,0.2661,9800
1483,-0.1973,-0.4416,0.115,0.1749,0.4175,1700
2489,-0.1973,-0.3603,0.115,-0.1441,0.2141,7180
4307,-0.1973,-0.3603,-0.9806,-0.1441,0.2141,8220
7013,-0.1973,-0.3603,0.115,-0.1441,0.1729,11300
5090,-0.1973,-0.3603,0.115,-0.1441,0.2141,15100
4398,-0.1973,-0.3603,0.115,-0.1441,0.4175,7380
1768,-0.1973,-0.3487,0.115,-0.1441,0.2663,14160
6364,-0.1973,-0.3603,0.115,-0.1441,0.4175,4920
2548,-0.1973,-0.3603,0.115,-0.1441,0.2141,11980
7158,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,11440
5491,-0.1973,-0.3487,0.115,0.0339,0.2663,5040
6716,-0.1973,-0.3487,0.115,-0.1441,0.3879,16060
9803,-0.1973,-0.6066,0.115,-0.1441,0.4175,8940
5274,-0.1973,-0.3603,0.115,-0.1441,0.4175,14580
4787,-0.1973,-0.3487,0.115,-0.1441,0.4175,12260
9971,-0.1973,-0.3487,0.115,-0.1441,0.2663,15760
564,-0.1973,-0.3487,0.115,-0.1441,0.2141,7160
9379,-0.1973,-0.3603,0.115,-0.1441,0.2141,16580
7442,-0.1973,-0.3603,0.1579,-0.1441,0.4175,21400
6925,-0.1973,-0.3603,0.115,-0.1441,0.4175,13180
7567,-0.1973,-0.3603,-0.4817,-0.1441,0.4175,10320
1936,-0.1973,-0.3603,0.115,-0.1441,0.2141,12520
9199,-0.1973,-0.3603,0.115,-0.1441,0.2141,8240
6595,-0.1973,-0.3487,0.115,-0.1441,0.4175,14940
3141,-0.1973,-0.3603,0.2585,-0.1441,0.6302,8900
4071,-0.1973,-0.3603,0.115,-0.1441,0.2141,16700
9375,-0.1973,-0.3603,-0.4817,-0.1441,0.2141,7240
4454,-0.1973,-0.3603,0.1579,-0.1441,0.2141,8740
209,-0.1973,-0.3487,0.115,-0.1441,0.4175,6900
338,-0.1973,-0.3487,0.115,-0.1441,0.4175,11360
8130,-0.1973,-0.3487,0.115,-0.1441,0.2663,15600
1043,-0.1973,-0.3603,-0.4817,-0.1441,-0.1686,7580
4731,-0.1973,-0.3603,0.1579,-0.1441,0.4175,12000
3738,-0.1973,-0.3603,0.115,-0.1441,0.3803,5820
6152,-0.1973,-0.3603,-0.4817,-0.1441,0.4175,7480
6041,-0.1973,-0.3603,0.115,-0.1441,0.2141,9720
1483,-0.1973,-0.3487,0.115,-0.1441,0.2141,5340
5518,-0.1973,-0.3603,-0.4184,-0.1441,-0.1686,20060
1770,-0.5743,-0.3487,0.115,-0.1441,0.2663,8520
129,-0.1973,-0.3603,0.115,-0.1441,0.4175,20240
2741,-0.1973,-0.3487,0.2411,-0.1441,0.2141,8080
2451,-0.1973,-0.3487,0.115,-0.1441,0.2141,15260
3654,-0.1973,-0.3603,0.115,-0.1441,0.2141,8320
5445,-0.1973,-0.3603,0.115,-0.1441,0.4175,6780
1985,-0.1973,-0.3603,0.1579,-0.1441,0.2141,17960
4734,-0.1973,-0.3603,0.115,-0.1441,0.2141,18240
2369,-0.1973,-0.3603,0.115,-0.1441,0.4175,10320
6081,-0.1973,-0.3603,0.1579,-0.1441,0.4175,6440
2113,-0.1973,-0.3603,0.115,-0.1441,0.4175,10080
8793,-0.1973,-0.3603,-0.4184,-0.1441,-0.1686,5780
1106,-0.2216,-0.3603,0.115,-0.1441,0.2141,3540
5527,-0.1973,-0.3603,0.1579,-0.1441,0.2141,11280
2570,-0.1973,-0.3603,-0.4184,-0.0238,0.2141,5420
741,-0.1973,-0.3603,0.115,-0.1441,0.2141,9620
5758,-0.1973,-0.3603,0.115,-0.1441,0.2663,3920
1302,-0.1973,-0.3487,0.115,-0.1441,0.2663,8620
244,-0.1973,-0.3603,0.115,-0.1441,-0.1686,5780
8033,-0.1973,-0.3603,0.115,-0.1441,0.2141,7400
7309,-0.1973,-0.3603,0.115,-0.1441,0.2141,8340
178,-0.1973,-0.3487,0.115,-0.1441,0.4175,14920
3400,-0.0856,-0.3603,0.115,-0.1441,-0.1686,20440
4335,-0.1973,-0.3487,0.115,-0.1441,0.4175,13880
6953,-0.1973,-0.3603,0.115,-0.1441,0.4175,10940
738,-0.1973,-0.3603,0.1579,-0.1441,0.2141,12040
3535,-0.1973,-0.3603,0.115,-0.1441,0.2141,7540
6237,-0.1973,-0.3603,0.115,-0.1441,0.2141,12180
2412,-0.1973,-0.3603,0.115,-0.1441,0.2141,7120
291,-0.1973,-0.3603,0.115,-0.1441,0.2141,19640
2944,-0.1973,-0.3487,-0.6217,-0.1441,0.2663,7060
8073,-0.1973,-0.3603,0.115,-0.1441,0.2141,8880
401,-0.1973,-0.3603,0.115,-0.1441,0.2663,13020
4260,-0.1973,-0.0624,-0.4184,-0.1441,-0.1686,4060
6899,-0.1973,-0.3603,0.115,-0.1441,0.4175,5620
9622,-0.1973,-0.3603,0.115,-0.1441,0.2141,16800
5950,-0.1973,-0.3603,0.115,-0.1441,0.2663,7720
3053,-0.1973,-0.3603,0.115,-0.1441,0.3879,5980
4334,-0.1973,-0.3603,0.115,-0.1441,-0.1686,16340
1371,-0.1973,-0.3487,0.115,-0.1441,0.4175,5760
7491,-0.1973,-0.3487,0.115,-0.3714,0.2141,5080
1160,-0.1973,-0.3487,0.115,-0.3301,0.2141,6200
7116,-0.1973,-0.3603,-0.0857,-0.1441,0.2141,6060
2221,-0.1973,-0.3487,0.115,-0.1441,0.2141,26920
2368,-0.1973,-0.4684,0.115,-0.1441,0.3879,11240
7361,-0.1973,-0.3603,0.115,-0.1441,0.2663,3040
4655,-0.1973,-0.3603,0.115,-0.1441,0.2141,7080
1957,-0.3117,-0.3487,0.3733,-0.1441,0.2141,3920
5797,-0.1973,-0.3603,0.1579,-0.1299,0.2917,5640
9351,-0.1973,-0.3487,0.115,-0.1441,0.2141,7320
2810,-0.0856,-0.3603,0.115,-0.1441,-0.1686,11140
2782,-0.1973,-0.3603,0.115,-0.0166,0.2141,16760
5980,-0.1973,-0.4802,0.115,-0.1441,0.2141,17820
8467,-0.1973,-0.3603,0.115,-0.1441,-0.1686,13720
7049,-0.1973,-0.3487,0.115,-0.1441,0.2141,13960
4716,-0.1973,-0.1745,0.115,-0.1441,0.2141,5660
2874,-0.1973,-0.3603,0.115,-0.1441,0.2141,5240
3948,-0.1973,-0.3603,0.115,-0.1441,0.2141,16600
9775,-0.1973,-0.3603,0.115,-0.1441,0.2141,6720
4528,-0.1973,-0.3487,0.115,-0.1441,0.2141,12480
5043,-0.1973,-0.3487,0.115,-0.1441,-0.1686,9060
5440,-0.1973,-0.1307,0.115,-0.1441,0.2141,5040
2414,-0.1973,-0.3603,0.115,-0.1441,0.2663,8520
4011,-0.0465,-0.3603,0.115,-0.1441,0.2141,20680
2720,-0.1973,-0.3603,0.115,-0.1441,0.2663,21940
7848,-0.1973,-0.3487,0.115,-0.1441,0.4175,9380
340,-0.0856,-0.3603,0.115,-0.1441,0.2141,4120
8800,-0.1973,-0.3603,0.115,-0.056,0.2663,14440
8732,-0.1973,-0.3487,0.115,-0.1441,0.2141,13880
4224,-0.1973,-0.3487,0.115,-0.1441,0.2141,13460
6471,-0.1973,-0.4998,0.115,-0.1441,0.2141,15760
4086,-0.1973,-0.3603,0.115,-0.1441,0.2141,17780
6413,-0.1973,-0.3949,0.115,-0.1441,-0.1686,9060
9675,-0.1973,-0.3603,0.115,-0.1441,-0.1686,18040
2803,-0.1973,-0.3087,0.115,-0.1441,0.4175,7340
2542,-0.1973,-0.3487,0.115,-0.1441,0.2663,4700
1936,-0.1973,-0.3603,0.115,-0.1441,-0.1686,3780
6727,-0.1973,-0.3603,0.115,-0.1441,0.2141,22100
3390,-0.1973,-0.3603,0.115,-0.1441,0.4175,16600
6673,-0.0856,-0.3603,0.115,-0.1441,-0.1686,29800
8506,-0.1973,-0.3603,0.115,-0.1441,0.2141,28200
1525,-0.0856,-0.3487,0.115,0.0795,-0.1686,2800
8925,-0.1973,-0.3487,0.115,-0.1441,0.2663,13240
6777,-0.1973,-0.3603,0.115,-0.1441,0.2141,14600
9995,-0.0856,-0.3603,0.115,-0.1441,-0.1686,9980
2324,-0.1973,-0.3487,0.115,-0.1441,0.2141,13000
2025,-0.1973,-0.3487,0.115,-0.1441,0.2141,7040
4177,-0.1973,-0.3603,0.115,-0.1441,0.2141,5780
8139,-0.1973,-0.3603,0.115,-0.1441,0.1739,12220
5931,-0.0856,-0.3603,0.115,-0.1441,-0.1686,5160
5306,-0.1973,-0.3603,0.115,-0.1441,0.2141,4660
3193,-0.1973,-0.3603,0.115,-0.1441,0.2141,6440
8542,-0.1973,-0.3603,0.115,-0.1441,0.2663,10700
4617,-0.0465,-0.3603,0.115,-0.1441,0.2141,15960
9545,-0.0856,-0.3603,0.115,-0.1441,-0.1686,11920
6224,-0.0856,-0.3603,0.115,-0.1441,0.4175,8080
8542,-0.0465,-0.4802,0.115,-0.1441,0.2141,10280
7377,-0.0465,-0.3603,0.115,-0.1441,0.1193,14820
5318,-0.1973,-0.2558,0.115,-0.1441,0.2663,9000
6053,-0.1973,-0.3603,0.115,-0.1441,-0.1686,12420
7583,-0.1973,-0.3603,0.115,-0.1441,0.2141,17820
3138,-0.1973,-0.4198,0.115,-0.1441,0.2141,16880
3391,-0.0465,-0.3603,0.115,-0.0166,0.2141,8580
4432,-0.1973,-0.3603,0.0884,-0.1441,0.2669,11540
8147,-0.0856,-0.3603,0.115,-0.1441,-0.1686,11240
6571,-0.1973,-0.3603,0.115,-0.1441,0.2141,4660
9907,-0.1973,-0.3603,0.115,-0.1441,-0.1686,11080
9744,-0.1973,-0.3603,0.115,-0.1441,0.2141,5920
4020,-0.1973,-0.3603,0.115,-0.1441,0.2663,9040
8,-0.1973,-0.3603,0.115,-0.1441,0.2141,6880
5930,-0.1973,-0.3603,0.115,-0.1441,0.2141,14220
1520,-0.1973,-0.3603,0.115,-0.1441,-0.1686,7760
7788,-0.0856,-0.3603,0.115,-0.1441,0.2141,16820
2651,-0.1973,-0.4802,0.115,-0.1441,0.2141,7660
5493,-0.1973,-0.3603,0.115,-0.1441,0.2141,19200
7421,-0.1973,-0.4802,0.115,-0.1441,0.2141,4500
6347,-0.1973,-0.3603,0.115,-0.1441,-0.1686,7140
1992,-0.1973,-0.4802,0.115,-0.1441,0.2141,7960
2169,-0.1973,-0.4802,0.115,-0.1441,-0.1686,23140
164,-0.0856,-0.3603,0.115,-0.1441,-0.1686,9860
3337,-0.1973,-0.3603,0.115,-0.1441,-0.1354,9300
9851,-0.1973,-0.3603,0.115,-0.1441,0.4175,25360
7572,-0.1973,-0.3016,0.115,-0.1441,0.2663,8700
7566,-0.1973,-0.3603,0.115,-0.1441,-0.1686,8560
2031,-0.0465,-0.3603,0.115,-0.1441,0.2663,5160
2926,-0.1973,-0.3603,0.115,-0.1441,0.1112,8740
759,-0.0465,-0.3603,0.115,-0.1441,-0.1686,12600
5105,-0.1973,-0.4802,0.115,-0.0722,0.2663,14120
5318,-0.0856,-0.3603,0.115,-0.1441,-0.1686,9940
8368,-0.1973,-0.3603,0.115,-0.1441,0.4175,8460
1051,-0.1973,-0.4802,0.115,-0.1441,-0.1686,6120
2832,-0.1973,-0.3603,0.115,-0.1441,0.2141,12460
1666,-0.1973,-0.3603,0.115,-0.1441,0.2141,12740
105,-0.1973,-0.4198,0.115,-0.1441,0.2141,9600
4013,-0.1973,-0.3603,0.115,-0.1441,0.2141,5080
621,-0.1973,-0.3603,0.115,-0.1441,0.2141,19240
2104,-0.1973,-0.4924,0.115,-0.1441,0.4175,12280
5397,-0.1973,-0.4322,0.115,-0.1441,-0.1686,13820
2071,-0.0465,-0.3603,0.115,-0.1441,0.2141,8200
9652,-0.1973,-0.3603,0.115,-0.1441,0.2141,15880
4797,-0.1973,-0.3603,0.115,-0.1441,0.2141,16560
7697,-0.1973,-0.4198,0.115,-0.1441,0.2141,10880
8817,-0.1973,-0.4198,0.115,-0.1441,0.2141,7920
2811,-0.1973,-0.3603,0.115,-0.1441,0.2141,8900
3609,-0.1973,-0.3603,0.115,-0.1441,-0.1686,16160
5501,-0.1973,-0.4198,0.115,-0.1441,-0.1686,12720
1986,-0.1973,-0.3603,0.115,-0.1441,0.2141,11760
4398,-0.1973,-0.3603,0.115,-0.1441,0.2141,15520
